date,game,inning,manager-ump,player-referenced,initial-call,play-type,calling-umpire,crew-chief,result,time-to-ruling,video
2015-09-10,DET @ CLE,T7,Francona,Gose,Safe at home,Tag Play,Hickox,DeMuth,Overturned,1:54,http://t.co/x0l6Vtbd6e
2015-09-10,MIL @ PIT,T11,Hurdle,Braun,Safe at 2nd,Tag Play,Reynolds,Culbreth,Overturned,0:41,http://t.co/YDxliYkkRI
2015-09-11,CHI @ PHI,B4,Mackanin,Howard,Out at 1st,Force Play,May,Cooper,Overturned,1:06,http://t.co/V18ha1jjic
2015-09-11,MIL @ PIT,T3,Hurdle,Gennett,Safe at 2nd,Tag Play,Schrieber,Culbreth,Overturned,1:01,http://t.co/ObO3AT3MO6
2015-09-11,KC @ BAL,B6,Yost,Schoop,Safe at 2nd,Force Play,Morales,Carlson,Overturned,3:27,http://t.co/ExdUmAujEp
2015-09-11,MIL @ PIT,T7,Hurdle,L. Schafer,Safe at 1st,Tag Play,Reynolds,Culbreth,Overturned,0:52,http://t.co/QOFDapS1Q5
2015-09-11,HOU @ LAA,B2,Hinch,Featherston,Safe at home,Tag Play,Marquez,Hallion,Stands,3:25,http://t.co/4bgLYLwrTa
2015-09-11,LAD @ ARI,B8,Hale,Drury,Out at 1st,Force Play,O'Nora,O'Nora,Overturned,1:27,http://t.co/GnJHMFyW6G
2015-09-12,KC @ BAL,T2,Yost,Hosmer,Out at 2nd,Force Play,Holbrook,Carlson,Overturned,2:54,http://t.co/NIl6T8VBlA
2015-09-12,WSH @ MIA,B5,Williams,Telis,Safe at 3rd,Tag Play,Kulpa,Vanover,Overturned,2:19,http://t.co/k7HBqUHJbY
2015-09-12,NYM @ ATL,B5,Gonzalez,Peterson,Out at 2nd,Tag Play,T. Welke,T. Welke,Stands,1:32,http://t.co/7H3VctgF8i
2015-09-12,CHI @ PHI,B4,Maddon,O. Herrera,Safe at 2nd,Tag Play,Wolcott,Cooper,Overturned,0:53,http://t.co/gj2PtLpCRU
2015-09-12,HOU @ LAA,T1,Scioscia,Altuve,Safe at 2nd,Tag Play,Dreckman,Hallion,Overturned,1:06,http://t.co/4JEoj3ciw4
2015-09-12,NYM @ ATL,T9,Collins,Lagares,Out at 1st,Force Play,Timmons,T. Welke,Confirmed,0:55,http://t.co/YfMEHV5jKU
2015-09-12,MIL @ PIT,T9,Counsell,D. Santana,Out at 1st,Force Play,Schrieber,Culbreth,Stands,1:54,http://atmlb.com/1Mqhhg9
2015-09-12,CHI @ PHI,T8,Maddon,K. Bryant,Out at home,Collisions at HP,Blakney,Cooper,Confirmed,2:29,http://t.co/v4BSINzv2J
2015-09-13,STL @ CIN,T1,Price,Molina,Safe at 1st,Force Play,Fairchild,G. Gibson,Overturned,1:09,http://t.co/bgd6sUaGv0
2015-09-13,TOR @ NYY,T2,Girardi,Pillar,Safe at 2nd,Tag Play,Scott,Scott,Overturned,1:10,http://t.co/IMgubiKDXx
2015-09-13,STL @ CIN,T4,Matheny,Piscotty,Foul ball,Fair/Foul,Joyce,G. Gibson,Stands,1:46,http://t.co/H0PGRT3Lb2
2015-09-13,NYM @ ATL,B3,Collins,Markakis,Safe at 1st,Force Play,T. Welke,T. Welke,Stands,1:47,http://t.co/wlclYdlfkA
2015-09-13,CHI @ PHI,T3,UMPIRE,Coghlan,In play (triple),Potential HR,Barksdale,Cooper,Stands,6:15,http://t.co/spByPFSZmH
2015-09-13,BOS @ TB,B5,Cash,Shaffer,Foul ball (no HBP),Hit By Pitch,Hernandez,T. Barrett,Overturned,1:47,http://t.co/3eC8ggb58N
2015-09-13,MIN @ CWS,B6,Molitor,M. Johnson,Safe at home,Tag Play,Foster,Winters,Overturned,1:23,http://t.co/nhv8Vv2Ygb
2015-09-13,NYM @ ATL,T10,Gonzalez,R. Tejada,Safe at 2nd,Force Play,Tichenor,T. Welke,Confirmed,1:27,http://t.co/CrHnoO2EHc
2015-09-13,DET @ CLE,T4,Francona,Raburn,No catch (foul ball),Catch/no catch,Estabrook,DeMuth,Overturned,3:35,http://atmlb.com/1iNlyh1
2015-09-14,WSH @ PHI,T8,Williams,T. Turner,Out at 2nd,Tag Play,Segal,T. Welke,Confirmed,1:41,http://t.co/kaiaiEWf4B
2015-09-14,KC @ CLE,B8,UMPIRE,Lindor,In play (triple),Potential HR,Blaser,Nelson,Confirmed,0:49,http://atmlb.com/1Mqhyjj
2015-09-14,SD @ ARI,T4,Murphy,Jankowski,Out at 2nd,Tag Play,Hallion,Hallion,Confirmed,3:08,http://t.co/zDComQIbsv
2015-09-14,SD @ ARI,T4,Hale,Shields,Safe at 1st,Force Play,Marquez,Hallion,Overturned,1:24,http://t.co/J6VSzeYaj4
2015-09-14,LAA @ SEA,T3,McClendon,Trout,Safe at 1st,Tag Play,Porter,O'Nora,Overturned,2:20,http://atmlb.com/1QE7Jgl
2015-09-15,NYY @ TB,B1,Cash,A. Cabrera,Out at 1st,Force Play,Vanover,Vanover,Stands,1:02,http://t.co/SAiUJzWk9C
2015-09-15,"CHI @ PIT, G2",T5,Hurdle,D. Ross,Safe at 3rd,Tag Play,Basner,Joyce,Confirmed,1:22,http://t.co/pSJekE6SPz
2015-09-15,BOS @ BAL,T5,Showalter,Sandoval,Safe at 2nd,Tag Play,Ad. Johnson,Miller,Overturned,1:23,http://t.co/elQ38aWbbD
2015-09-15,HOU @ TEX,T4,Hinch,Conger,Foul Ball,Fair / Foul,Davis,Davis,Stands,2:04,http://t.co/yZtARc2etd
2015-09-15,SD @ ARI,B1,Hale,Pollock,Out at 2nd,Tag Play,Bellino,Hallion,Overturned,2:46,http://atmlb.com/1NzBONT
2015-09-15,SD @ ARI,B7,Murphy,Inciarte,Safe at 2nd,Tag Play,Bellino,Hallion,Stands,2:00,http://t.co/WX6Mq8z77Q
2015-09-15,CIN @ SF,T7,Bochy,Schumaker,Safe at home,Tag Play,Fletcher,Emmel,Overturned,2:05,http://t.co/T042Qfgjcv
2015-09-15,CIN @ SF,T7,Price,Osich,No Fan Interference,Fan Interference,Fagan,Emmel,Stands,2:05,http://t.co/T042Qfgjcv
2015-09-15,COL @ LAD,T11,Weiss,LeMahieu,Out at 1st,Tag Play,Tumpane,Hirschbeck,Confirmed,1:20,http://t.co/qoy2Pkip4y
2015-09-16,WSH @ PHI,T2,Mackanin,Desmond,Safe at 2nd,Tag Play,T. Welke,T. Welke,Overturned,1:20,http://t.co/ep6RB1tv8a
2015-09-16,WSH @ PHI,T5,Williams,Y. Escobar,Out at home,Tag Play,Segal,T. Welke,Stands,1:47,http://t.co/R0IqPYvW0J
2015-09-16,NYY @ TB,B6,UMPIRE,Souza,In play (double),Potential HR,Kulpa,Vanover,Stands,2:44,http://t.co/IoQsapSbu8
2015-09-16,BOS @ BAL,T8,Lovullo,Holt,Out at 1st,Force Play,Knight,Miller,Stands,2:14,http://t.co/oL2MXDVRlz
2015-09-16,CHI @ PIT,B8,Hurdle,Florimon,Out at home/No Violation,Collisions at HP,Joyce,Joyce,Confirmed,1:10,http://t.co/zgUpVdDFne
2015-09-16,DET @ MIN,B6,Ausmus,A. Hicks,Runner Placed at 2nd,Boundary Call,Hamari,T. Barrett,Confirmed,2:26,http://t.co/PmKCGfSmHp
2015-09-16,DET @ MIN,T9,Molitor,T. Collins,Safe at 2nd,Tag Play,Conroy,T. Barrett,Confirmed,1:18,http://t.co/0P7T74sHwi
2015-09-16,DET @ MIN,B9,UMPIRE,S. Robinson,Out at home,Tag Play,Hamari,T. Barrett,Confirmed,0:38,http://t.co/LHL17M94Bf
2015-09-16,LAA @ SEA,B8,Scioscia,K. Marte,Safe at 2nd,Tag Play,Danley,O'Nora,Overturned,0:35,http://t.co/gYiGvBT5Mk
2015-09-16,CIN @ SF,T9,Price,B. Hamilton,Out at 2nd,Tag Play,Emmel,Emmel,Overturned,1:45,http://t.co/1thRgsJDMV
2015-09-17,CHI @ PIT,T6,Hurdle,Rizzo,Safe at home,Tag Play,G. Gibson,Joyce,Overturned,2:07,http://t.co/fVjpnuQUIb
2015-09-17,MIA @ WSH,T1,UMPIRE,Prado,Home Run,Potential HR,Hamari,T. Barrett,Confirmed,1:37,http://t.co/U4hHQuhKL5
2015-09-17,MIA @ WSH,B6,Williams,B. Harper,Out at 3rd,Tag Play,Hamari,T. Barrett,Overturned,4:06,http://t.co/xNz1VKVjVN
2015-09-18,BAL @ TB,T3,Cash,Machado,Safe at 2nd,Tag Play,Bucknor,Scott,Overturned,1:24,http://t.co/X9ORKNl7U6
2015-09-18,PHI @ ATL,B1,Mackanin,Ad. Garcia,Safe at 2nd,Tag Play,Joyce,G. Gibson,Overturned,1:38,http://t.co/NdxcRbi4ds
2015-09-18,BOS @ TOR,T5,Lovullo,Rutledge,Out at 1st,Force Play,Iassogna,O'Nora,Overturned,1:09,http://t.co/Ndf89GTOcZ
2015-09-18,PHI @ ATL,T7,Mackanin,C. d'Arnaud,Out at 1st,Force Play,Hoberg,G. Gibson,Overturned,0:35,http://t.co/wjFT4Gq6dR
2015-09-18,PHI @ ATL,T7,Mackanin,C. d'Arnaud,Out at home,Collisions at HP,Fairchild,G. Gibson,Confirmed,1:33,http://t.co/cN404EBM2k
2015-09-18,SEA @ TEX,B8,McClendon,Beltre,Safe at 3rd,Tag Play,Guccione,Nelson,Overturned,3:39,http://t.co/qlnjCJFh9S
2015-09-19,ARI @ SF,T4,Hale,Inciarte,Out at 1st,Force Play,Kulpa,Vanover,Overturned,1:19,http://t.co/tfiFQuyYsr
2015-09-19,BOS @ TOR,B7,Gibbons,Revere,Out at 2nd,Tag Play,O'Nora,O'Nora,Stands,2:43,http://t.co/lQ0fJaPaVf
2015-09-19,CWS @ CLE,T5,Ventura,M. Johnson,Out at 2nd,Force Play,Segal,T. Welke,Stands,2:44,http://t.co/GCn9RX0co8
2015-09-19,CIN @ MIL,B6,Price,M. Maldonado,Safe at 2nd,Tag Play,Reyburn,West,Overturned,0:50,http://t.co/YDCXUvU4GO
2015-09-19,KC @ DET,B9,Yost,Mi. Cabrera,Hit By Pitch,Hit By Pitch,Cederstrom,Cederstrom,Stands,2:20,http://t.co/dxUSoYY0Yj
2015-09-19,OAK @ HOU,T8,Melvin,Burns,Out at 3rd,Tag Play,Winters,Winters,Confirmed,1:11,http://t.co/bcXhYc1Dsf
2015-09-19,KC @ DET,B9,UMPIRE,Kinsler,Safe at home,Tag Play,Cederstrom,Cederstrom,Overturned,2:21,http://t.co/6rdeE8KbIJ
2015-09-20,KC @ DET,B2,Ausmus,Castellanos,Out at 1st,Force Play,Barksdale,Cederstrom,Overturned,0:50,http://t.co/Wi17XWHRUa
2015-09-20,CIN @ MIL,B1,Price,J. Rogers,Safe at 1st,Force Play,Reyburn,West,Overturned,1:17,http://t.co/lZzNGyW7Mf
2015-09-20,STL @ CHI,B7,Maddon,S. Castro,Ball (no HBP),Hit By Pitch,Marquez,Hallion,Overturned,2:26,http://t.co/rN8DnegqEy
2015-09-20,STL @ CHI,T9,Maddon,J. Peralta,Safe at 1st,Force Play,Hallion,Hallion,Stands,3:00,http://t.co/g9SvWklPvP
2015-09-20,NYY @ NYM,B9,Girardi,Lagares,Safe at 1st,Force Play,Tumpane,Hirschbeck,Overturned,1:17,http://atmlb.com/1Fq8pEC
2015-09-21,CWS @ DET,T3,Ventura,Ca. Sanchez,Out at home,Tag Play,Carlson,Carlson,Overturned,2:47,http://t.co/r1PmP7Xc02
2015-09-21,TB @ BOS,T1,Lovullo,Mahtook,Safe at home,Tag Play,Tumpane,Hirschbeck,Confirmed,2:44,http://t.co/oeGUvVi0A6
2015-09-21,TB @ BOS,T1,Cash,A. Cabrera,Out at 1st,Force Play,Hoye,Hirschbeck,Overturned,1:10,http://atmlb.com/1Mv5dax
2015-09-21,MIL @ CHI,B2,Maddon,Fowler,Out at 2nd,Tag Play,Nauert,DeMuth,Overturned,2:36,http://t.co/TohzBtXws9
2015-09-21,TB @ BOS,T7,UMPIRE,Guyer,Safe at 2nd,Tag Play,B. Welke,Hirschbeck,Overturned,2:50,http://t.co/vZikihYa54
2015-09-21,MIL @ CHI,T7,Counsell,Gennett,Out at 3rd,Tag Play,DeMuth,DeMuth,Stands,2:38,http://t.co/kRxW5fDwtQ
2015-09-21,PIT @ COL,T6,UMPIRE,S. Marte,In play (double),Potential HR,Knight,Vanover,Confirmed,0:35,http://t.co/VSIXZHN31K
2015-09-21,TB @ BOS,B8,Cash,Marrero,Safe at 3rd,Tag Play,Hirschbeck,Hirschbeck,Confirmed,2:36,http://t.co/1478SivgKN
2015-09-21,LAA @ HOU,T9,Hinch,Dav. Murphy,Safe at home,Tag Play,Hernandez,T. Barrett,Confirmed,2:58,http://atmlb.com/1PCZWP5
2015-09-22,BAL @ WSH,B4,Showalter,G. Gonzalez,Safe at 1st,Force Play,Ripperger,O'Nora,Overturned,1:10,http://t.co/i30JNighMu
2015-09-22,TOR @ NYY,T7,Gibbons,Ackley,Safe at 3rd,Tag Play,G. Gibson,G. Gibson,Overturned,1:45,http://t.co/FjViJShDie
2015-09-22,CWS @ DET,T8,Ausmus,Al. Ramirez,Safe at 1st,Tag Play,Woodring,Gorman,Overturned,0:48,http://t.co/gPlOmeZrNv
2015-09-22,PIT @ COL,T7,Hurdle,K. Broxton,Out at 2nd,Tag Play,Kulpa,Vanover,Confirmed,1:10,http://t.co/nF49ZQg3Oh
2015-09-22,SF @ SD,B4,Murphy,J. Upton,Out at 2nd,Tag Play,West,West,Stands,3:23,http://t.co/tw5H89c3Ee
2015-09-22,ARI @ LAD,T7,Mattingly,Owings,Safe at 1st,Force Play,Hudson,Wendelstedt,Overturned,0:58,http://t.co/HOif94xuJu
2015-09-22,SF @ SD,T8,Bochy,B. Crawford,Ball (no HBP),Hit By Pitch,Reyburn,West,Stands,1:56,http://t.co/nNSJfj2BGP
2015-09-23,LAA @ HOU,B2,UMPIRE,P. Tucker,Count Check,Record Keeping,T. Barrett,T. Barrett,Record Keeping,1:45,http://t.co/Fo4rAkCfkG
2015-09-23,LAA @ HOU,B5,Hinch,Correa,Out at 2nd,Tag Play,Hernandez,T. Barrett,Stands,2:57,http://t.co/SPkFR6C2kF
2015-09-23,BAL @ WSH,T1,Williams,Wieters,Foul ball (no interference),Fan Interference,O'Nora,O'Nora,Overturned,1:04,http://t.co/uRImjBCu8N
2015-09-23,MIL @ CHI,B2,Maddon,Baez,Out at 1st,Force Play,DeMuth,DeMuth,Overturned,0:26,http://t.co/Q8aqblxu7h
2015-09-23,PHI @ MIA,T8,Mackanin,Kratz,Out at home,Tag Play,Torres,Winters,Overturned,1:36,http://t.co/hFXMlANi0f
2015-09-23,CIN @ STL,B6,Matheny,Grichuk,Foul ball (no HBP),Hit By Pitch,Cuzzi,Davis,Stands,2:38,http://t.co/jxK6czvceZ
2015-09-23,PHI @ MIA,B10,Jennings,Solano,Out at 2nd,Force Play,Muchlinski,Winters,Stands,2:51,http://atmlb.com/1KE1HXU
2015-09-23,MIL @ CHI,B9,Maddon,K. Bryant,Out at 1st,Force Play,DeMuth,DeMuth,Confirmed,0:48,http://t.co/ZtICDdK0PQ
2015-09-23,SF @ SD,T3,Murphy,De Aza,Safe at 1st,Tag Play,West,West,Overturned,1:15,http://t.co/sMSvvZlpHF
2015-09-24,PIT @ COL,T3,Weiss,Decker,Safe at 1st,Force Play,Vanover,Vanover,Overturned,1:05,http://t.co/gS1TOjbPll
2015-09-24,PIT @ COL,T5,Hurdle,S. Marte,Out at 2nd,Tag Play,Knight,Vanover,Stands,1:46,http://t.co/09hNzxRths
2015-09-24,BAL @ WSH,B7,Williams,Rendon,Out at home,Tag Play,Hickox,O'Nora,Confirmed,0:39,http://t.co/5mmkWq8Zmy
2015-09-24,PHI @ MIA,B4,Jennings,Yelich,Out at 1st,Force Play,Muchlinski,Winters,Overturned,0:32,http://t.co/Oy7TLUCj5n
2015-09-24,TB @ BOS,T9,Lovullo,Kiermaier,Safe at 2nd,Tag Play,Hoye,Hirschbeck,Overturned,0:42,http://t.co/J5ekmL76HZ
2015-09-24,SF @ SD,T9,Bochy,Pagan,Out at 2nd,Tag Play,Reyburn,West,Overturned,1:07,http://t.co/Pg76OXLjU4
2015-09-25,PIT @ CHI,B8,Hurdle,Baez,Safe at 1st,Force Play,Davis,Davis,Overturned,1:08,http://t.co/eGyv0jLy3T
2015-09-25,MIN @ DET,T5,UMPIRE,Rosario,In play (triple),Potential HR,Reynolds,Winters,Overturned,2:14,http://t.co/JGU50BPYnU
2015-09-25,TB @ TOR,B4,UMPIRE,Donaldson,Foul ball,Potential HR,Schrieber,Culbreth,Confirmed,0:45,http://t.co/BwatukO3g3
2015-09-25,NYM @ CIN,T7,Collins,Wright,Foul ball (no HBP),Hit By Pitch,Hernandez,T. Barrett,Stands,2:07,http://t.co/dlz5hWL69H
2015-09-25,MIL @ STL,B3,Matheny,T. Cruz,Out at 2nd,Tag Play,May,Gorman,Overturned,1:19,http://t.co/ZJ5Rf6XySh
2015-09-25,LAD @ COL,B5,Mattingly,T. Murphy,Safe at 1st,Tag Play,Reyburn,West,Overturned,1:26,http://t.co/Yx201Tvfme
2015-09-25,MIN @ DET,B8,Molitor,Gose,Safe at 2nd,Tag Play,Fagan,Winters,Overturned,2:19,http://atmlb.com/1KXz3VY
2015-09-25,MIL @ STL,B8,Matheny,Bourjos,Out at 3rd,Tag Play,Carlson,Gorman,Stands,1:24,http://t.co/NkJ9N8WIcF
2015-09-25,TEX @ HOU,T7,Hinch,Altuve,No catch,Catch/no catch,Carapazza,Vanover,Confirmed,1:23,http://atmlb.com/1PH2TOp
2015-09-26,TEX @ HOU,B4,Banister,Marisnick,Hit By Pitch,Hit By Pitch,Knight,Vanover,Stands,2:44,http://atmlb.com/1VmSqta
2015-09-26,SF @ OAK,B4,Bochy,Lawrie,Safe at 1st,Force Play,Wolf,Miller,Overturned,0:52,http://t.co/G0eeUJPhp7
2015-09-26,MIN @ DET,B8,Molitor,Kinsler,Safe at 2nd,Tag Play,Winters,Winters,Stands,2:22,http://t.co/GIdBpwEbvv
2015-09-26,ARI @ SD,B6,Hale,Spangenberg,Safe at home,Tag Play,Meals,Meals,Stands,3:12,http://t.co/N1cIiKMlPX
2015-09-26,SEA @ LAA,B6,McClendon,Iannetta,Safe at 1st,Tag Play,Hudson,Wendelstedt,Overturned,1:53,http://t.co/4EECZz5AaD
2015-09-27,ATL @ MIA,B1,UMPIRE,Bour,Home Run,Potential HR,Dreckman,Hallion,Confirmed,1:29,http://t.co/e1x5YKBhgB
2015-09-27,CLE @ KC,T4,Francona,Brantley,Out at 2nd,Tag Play,DeMuth,DeMuth,Overturned,1:54,http://t.co/yYxvZZFG9d
2015-09-27,TB @ TOR,T8,Gibbons,Mahtook,Safe at 3rd,Tag Play,Gonzalez,Culbreth,Stands,3:46,http://t.co/lqNjqiqnIv
2015-09-27,MIL @ STL,B5,Matheny,Carpenter,Out at 3rd,Tag Play,T. Gibson,Gorman,Confirmed,0:43,http://t.co/YdRdtxq8Mx
2015-09-27,ARI @ SD,T1,Hale,Inciarte,Out at 2nd,Tag Play,Fletcher,Meals,Overturned,2:37,http://t.co/u6vYLxKKqN
2015-09-27,CLE @ KC,T7,Yost,Lindor,Safe at home,Tag Play,Nauert,DeMuth,Confirmed,1:19,http://t.co/BeHMwkddFf
2015-09-27,CLE @ KC,T7,UMPIRE,Lindor,Rules Check,Rules Check,DeMuth,DeMuth,Rules Check,1:31,http://t.co/BeHMwkddFf
2015-09-27,SEA @ LAA,T5,Scioscia,Morrison,Safe at 2nd,Tag Play,Davidson,Wendelstedt,Overturned,0:54,http://t.co/TicXqpcVRO
2015-09-27,TEX @ HOU,B8,Banister,C. Gomez,Safe at home,Tag Play,Carapazza,Vanover,Confirmed,1:19,http://t.co/TiEfVpz72t
2015-09-27,PIT @ CHI,B6,Hurdle,Montero,Safe at 2nd,Tag Play,Randazzo,Davis,Overturned,0:44,http://t.co/13HrrzIAwP
2015-09-27,PIT @ CHI,B7,UMPIRE,A. Jackson,Count Check,Record Keeping,Drake,Davis,Record Keeping,2:23,http://t.co/E5W7vRt11w
2015-09-27,PIT @ CHI,B7,UMPIRE,S. Castro,Home Run,Potential HR,Davis,Davis,Overturned,2:37,http://t.co/FVIS2Y9N2y
2015-09-28,BOS @ NYY,T1,Girardi,Bogaerts,Safe at 2nd,Tag Play,T. Welke,T. Welke,Overturned,0:55,http://t.co/nhvE5bulLx
2015-09-28,MIN @ CLE,T2,Francona,Hunter,Safe at 2nd,Tag Play,Kellogg,O'Nora,Overturned,0:44,http://t.co/8k4JqgtbGd
2015-09-28,TOR @ BAL,T9,Gibbons,Pillar,Out at home,Tag Play,West,West,Confirmed,2:31,http://t.co/7mYWfwBzb3
2015-09-28,KC @ CHI,B7,Maddon,K. Bryant,Out at 1st,Force Play,Randazzo,Davis,Overturned,0:51,http://t.co/6xOvvBxhBM
2015-09-28,LAD @ SF,B6,Mattingly,J. Parker,Safe at 1st,Tag Play,DeMuth,DeMuth,Overturned,2:30,http://atmlb.com/1OMDZ2J
2015-09-29,BOS @ NYY,T1,Girardi,Bogaerts,Safe at home,Tag Play,Everitt,T. Welke,Stands,2:02,http://t.co/bWSCeRpOLA
2015-09-29,MIA @ TB,B8,Cash,Souza,Out at 1st,Force Play,Davis,Davis,Confirmed,0:59,http://t.co/I1EQ0HpdWH
2015-09-29,KC @ CWS,B5,Yost,J. Abreu,Safe at 1st,Force Play,Hernandez,T. Barrett,Overturned,0:48,http://t.co/1ZKzedzPYb
2015-09-29,COL @ ARI,B7,Weiss,Brito,Safe at 2nd,Tag Play,Scott,Scott,Stands,1:59,http://t.co/mlT5VbAwO0
2015-09-29,TOR @ BAL,T1,Showalter,Revere,Safe at 1st,Force Play,Scheurwater,West,Overturned,1:18,http://t.co/2x63CcwLfM
2015-09-30,STL @ PIT,T1,Matheny,Jay,Ball (no HBP),Hit By Pitch,Cederstrom,Cederstrom,Overturned,1:10,http://t.co/q52PUU8VwI
2015-09-30,NYM @ PHI,T3,Collins,Cespedes,Foul ball (no HBP),Hit By Pitch,Davidson,Wendelstedt,Overturned,1:51,http://t.co/Hrl0yaQXaL
2015-09-30,MIN @ CLE,B2,Molitor,Lindor,Safe at 1st,Force Play,O'Nora,O'Nora,Stands,4:24,http://t.co/QX3160VLPC
2015-09-30,MIA @ TB,B5,Cash,Souza,Out at 2nd,Force Play,Cuzzi,Davis,Overturned,1:19,http://atmlb.com/1N9tHcP
2015-09-30,WSH @ ATL,B6,Gonzalez,Peterson,Out at 1st,Force Play,Holbrook,Foster,Overturned,0:46,http://atmlb.com/1j5IvMQ
2015-09-30,NYM @ PHI,T6,Mackanin,Young Jr.,Safe at 2nd,Tag Play,Hudson,Wendelstedt,Stands,2:12,http://t.co/eMD3bla5mr
2015-09-30,KC @ CWS,T7,Ventura,Rios,Safe at 1st,Force Play,Conroy,T. Barrett,Overturned,1:45,http://t.co/lw12Wx8ih3
2015-09-30,MIL @ SD,T1,UMPIRE,L. Schafer,Home Run,Potential HR,Torres,Nelson,Overturned,2:04,http://t.co/o4b0IcRwf8
2015-09-30,MIL @ SD,T4,Murphy,Segura,Safe at 1st,Force Play,Torres,Nelson,Overturned,1:32,http://atmlb.com/1P9L24B
2015-09-30,DET @ TEX,T9,Banister,Castellanos,Safe at 3rd,Touching a Base,Bellino,Hallion,Confirmed,2:00,http://t.co/UypOGAt1qr
2015-09-30,HOU @ SEA,T5,McClendon,C. Carter,Safe at 3rd,Tag Play,Fletcher,Meals,Overturned,2:32,http://t.co/c0Tpx3z1sL
2015-09-30,LAD @ SF,B5,Mattingly,Tomlinson,Safe at 2nd,Tag Play,Nauert,DeMuth,Overturned,1:59,http://t.co/mPI3lw9Ag1
2015-09-30,HOU @ SF,B5,UMPIRE,Cruz,Home Run,Potential HR,Baker,Meals,Confirmed,1:05,http://t.co/aXBtWTt2S5
2015-10-1,BOS @ NYY,B1,Lovullo,Gardner,Safe at 1st,Force Play,Timmons,T. Welke,Overturned,0:43,http://t.co/Pq3YTEmXBP
2015-10-1,WSH @ ATL,T5,Gonzalez,M. Taylor,Safe at 1st,Tag Play,Foster,Foster,Overturned,1:15,http://t.co/UCbc70X2Z1
2015-10-1,MIL @ SD,B5,Counsell,M. Upton,Safe at 2nd,Tag Play,Nelson,Nelson,Overturned,1:26,http://t.co/I088xn5xoV
2015-10-1,KC @ CWS,B2,Ventura,Ca. Sanchez,Out at 1st,Tag Play,T. Barrett,T. Barrett,Stands,1:51,http://t.co/QA29YKveOq
2015-10-1,MIL @ SD,B6,Murphy,Jankowski,Out at 1st,Force Play,Diaz,Nelson,Stands,3:58,http://t.co/Z9XE3wBoGE
2015-10-1,MIA @ TB,B7,Jennings,Loney,Safe at 3rd,Tag Play,Davis,Davis,Stands,2:22,http://atmlb.com/1KWMamZ
2015-10-1,COL @ ARI,B4,Weiss,Owings,Safe at 2nd,Force Play,L. Barrett,Scott,Overturned,0:56,http://atmlb.com/1MPyXPI
2015-10-1,KC @ CWS,B8,UMPIRE,Al. Ramirez,Out at home,Tag Play,Conroy,T. Barrett,Confirmed,1:03,http://t.co/LvQ9uiUS7B
2015-10-2,LAA @ TEX,B1,Scioscia,DeShields,Safe at 3rd,Tag Play,Wolcott,Cederstrom,Overturned,1:26,http://t.co/6h1kJ2RSAx
2015-10-2,KC @ MIN,T2,UMPIRE,A. Gordon,In Play (Double),Potential HR,Knight,Vanover,Confirmed,0:45,http://t.co/2Otv9O36HH
2015-10-2,LAA @ TEX,B2,Scioscia,Andrus,Safe at 1st,Force Play,Cooper,Cederstrom,Overturned,1:05,http://t.co/XSEpvJNKAR
2015-10-2,KC @ MIN,T3,Molitor,A. Escobar,Safe at 1st,Tag Play,Vanover,Vanover,Overturned,0:57,http://t.co/M3jdfMRWl2
2015-10-2,TOR @ TB,T7,UMPIRE,Colabello,In Play (Triple),Potential HR,Hallion,Hallion,Stands,2:53,http://t.co/DAwVzqBAb9
2015-10-2,SD @ LAD,T2,Murphy,Amarista,Out at 1st,Tag Play,L. Barrett,Scott,Confirmed,1:19,http://t.co/YxYWWmY413
2015-10-2,KC @ MIN,T9,Yost,J. Dyson,Out at 1st,Tag Play,Vanover,Vanover,Overturned,0:44,http://t.co/TrTZ1A6f6i
2015-10-2,HOU @ ARI,B5,Hale,S. Brito,Out at 1st,Force Play,Nelson,Nelson,Stands,1:47,http://atmlb.com/1FPYt89
2015-10-2,HOU @ ARI,B6,Hinch,A. Hill,Safe at 1st,Force Play,Nelson,Nelson,Stands,2:14,http://t.co/IKzNe4FHhO
2015-10-3,"NYY @ BAL, G1",B7,Girardi,C. Davis,Strike (No HBP),Hit By Pitch,Foster,Wegner,Overturned,2:37,http://atmlb.com/1FPYyIT
2015-10-3,LAA @ TEX,B9,Banister,Andrus,Out at 2nd,Tag Play,Wolcott,Cederstrom,Confirmed,0:55,http://t.co/IKUv77QSpn
2015-10-3,COL @ SF,T5,Bochy,T. Murphy,Safe at 2nd,Tag Play,Fletcher,Meals,Overturned,1:05,http://t.co/mKs2Rsjng8
2015-10-3,CHI @ MIL,T2,Counsell,A. Russell,Safe at 1st,Tag Play,Hernandez,T. Barrett,Stands,2:47,http://t.co/6XycZzQbhg
2015-10-3,"WSH @ NYM, G2",T3,Williams,Difo,Out at 1st,Force Play,Wolf,Davis,Overturned,1:17,http://t.co/ULEwkj0jjw
2015-10-3,TOR @ TB,T8,UMPIRE,Navarro,Foul Ball,Potential HR,Bellino,Hallion,Stands,2:01,http://t.co/yvUfnxyxoi
2015-10-3,"NYY @ BAL, G2",B6,Showalter,C. Davis,Out at 2nd,Tag Play,Holbrook,Wegner,Confirmed,1:21,http://t.co/f9YtOd7z4e
