date,game,inning,manager-ump,player-referenced,initial-call,play-type,calling-umpire,crew-chief,result,time-to-ruling,video,
"Thurs., May 19",COL @ STL,T2,Matheny,Reynolds,Safe at 1st,Force Play,Wolf,Cederstrom,Overturned,0:56,https://t.co/cEZui923qI,
"Thurs., May 19",TOR @ MIN,B3,Gibbons,Mauer,Safe at 2nd,Tag Play,Basner,West,Overturned,0:57,https://t.co/zqbttTGcqo,
"Thurs., May 19",NYY @ OAK,T1,Girardi,Gardner,Out at 1st,Force Play,Miller,Miller,Overturned,0:49,https://t.co/suthqalsqa,
"Fri., May 20",ATL @ PHI,T3,Snitker,M. Smith,Out at 1st,Force Play,Davis,Davis,Overturned,1:20,https://t.co/1kpufhoCBV,
"Fri., May 20",MIL @ NYM,T6,Collins,H. Perez,Safe at 2nd,Tag Play,Cederstrom,Cederstrom,Overturned,0:57,https://t.co/rEmWbQhNM2,
"Fri., May 20",WSH @ MIA,T6,Baker,Harper,Out at 3rd,Tag Play,Estabrook,Everitt,Confirmed,1:26,https://t.co/PMjJd3BtLU,
"Fri., May 20",COL @ PIT,B6,Weiss,Marte,Safe at 2nd,Tag Play,Nelson,Nelson,Stands,1:52,https://t.co/BhI2feTSpF,
"Fri., May 20",WSH @ MIA,B7,Mattingly,Hechavarria,Out at 2nd,Tag Play,Timmons,Everitt,Confirmed,2:10,https://t.co/sFHpqGBZqk,
"Fri., May 20",COL @ PIT,T8,UMPIRE,C. Gonzalez,Out at 1st,Force Play,Eddings,Nelson,Overturned,0:46,https://t.co/ZRUga8c9Tw,
"Fri., May 20",ATL @ PHI,T8,Mackanin,Aybar,Safe at 1st,Force Play,Davis,Davis,Overturned,0:43,https://t.co/FmEQIDazea,
"Fri., May 20",WSH @ MIA,T9,UMPIRE,Rendon,Out at 2nd,Force Play,Timmons,Everitt,Confirmed,1:09,https://t.co/zscTOYqtQ9,
"Fri., May 20",WSH @ MIA,T9,UMPIRE,Rendon,Out at 2B; No Violation,Slide Rule,Timmons,Everitt,Confirmed,1:09,https://t.co/zscTOYqtQ9,
"Fri., May 20",WSH @ MIA,T9,UMPIRE,W. Ramos,Safe at 1st,Force Play,Everitt,Everitt,Stands,1:08,https://t.co/zscTOYqtQ9,
"Fri., May 20",SEA @ CIN,T7,Servais,Cano,Out at home,Collisions at HP,Hallion,Hallion,Confirmed,2:53,https://t.co/kcATdNF1Of,
"Fri., May 20",BAL @ LAA,B1,UMPIRE,Calhoun,No Fan Interference,Fan Interference,Davidson,Scott,Overturned,3:07,https://t.co/vE9yDFKyRd,
"Fri., May 20",CHI @ SF,T2,Maddon,Baez,Out at 1st,Force Play,G. Gibson,DeMuth,Stands,2:18,https://t.co/HGsC5AtqvZ,
"Fri., May 20",LAD @ SD,B2,Green,Al. Ramirez,Ball; No HBP,HBP,Marquez,Vanover,Overturned,0:36,https://t.co/VXGvldeQXf,
"Sat., May 21",COL @ PIT,T1,Weiss,Story,Out at 1st,Force Play,Nelson,Nelson,Overturned,1:11,https://t.co/wPkkx7KZnF,
"Sat., May 21",ATL @ PHI,B7,Snitker,Franco,Hit by Pitch,HBP,Davis,Davis,Overturned,1:21,https://t.co/l9AOt8eyzJ,
"Sat., May 21",NYY @ OAK,T5,Melvin,Torreyes,Safe at 1st,Force Play,Knight,Miller,Overturned,1:06,https://t.co/xey201UJSP,
"Sat., May 21",CLE @ BOS,B6,Francona,Bradley,Safe at 1st,Force Play,Hudson,Joyce,Stands,0:44,https://t.co/GH69x3qiB9,
"Sat., May 21",COL @ PIT,B4,Hurdle,Kang,Out at HP/No violation,Collisions at HP,Eddings,Nelson,Confirmed,1:43,https://t.co/QacTgiyPwF,
"Sat., May 21",MIL @ NYM,B7,Counsell,Granderson,Safe at 2nd,Tag Play,Barksdale,Cederstrom,Overturned,1:03,https://t.co/SITGftWULY,
"Sat., May 21",CHI @ SF,B3,Maddon,T. Brown,Safe at 2nd,Tag Play,DeMuth,DeMuth,Overturned,1:21,http://atmlb.com/25cwM1s,
"Sat., May 21",TEX @ HOU,B6,Hinch,Rua,Catch,Catch/no catch,Reynolds,Culbreth,Confirmed,2:08,http://atmlb.com/25izDcL,
"Sun., May 22",SEA @ CIN,B1,Price,B. Hamilton,Foul ball/no HBP,HBP,Bellino,Hallion,Overturned,1:47,https://t.co/OVnVNu3WP5,
"Sun., May 22",CLE @ BOS,T2,Farrell,R. Davis,Hit by Pitch,HBP,Hudson,Joyce,Stands,0:56,https://t.co/seTw67B7jc,
"Sun., May 22",WSH @ MIA,B4,Baker,Suzuki,Safe at 1st,Force Play,Estabrook,Everitt,Overturned,0:51,https://t.co/pZVJOkn7Qr,
"Sun., May 22",SEA @ CIN,T5,Servais,L. Martin,Out at 1st,Force Play,Hamari,Hallion,Overturned,0:50,https://t.co/3zCj7SWKOO,
"Sun., May 22",MIL @ NYM,B4,Counsell,A. Cabrera,Safe at 2nd,Tag Play,Wolf,Cederstrom,Stands,1:43,https://t.co/CK5ubKZo0o,
"Sun., May 22",BAL @ LAA,T1,Showalter,Rickard,Out at 2nd,Tag Play,Tumpane,Scott,Overturned,1:21,https://t.co/gGs19u2bXf,
"Sun., May 22",WSH @ MIA,T9,Mattingly,M. Taylor,Safe at home,Tag Play,Timmons,Everitt,Overturned,2:06,https://t.co/llnYT97lTx,
"Sun., May 22",LAD @ SD,B11,Green,M. Upton,Out at 1st,Tag Play,Vanover,Vanover,Stands,2:00,https://t.co/cwOKIKz4oP,
"Sun., May 22",LAD @ SD,T15,UMPIRE,A. Gonzalez,Out at 2B; No Violation,Slide Rule,Guccione,Vanover,Confirmed,2:38,https://t.co/gODRIqrKrA,
"Sun., May 22",LAD @ SD,B15,Roberts,Jay,Out at 2B; No Violation,Slide Rule,Guccione,Vanover,Confirmed,1:18,http://atmlb.com/25cyQXb,
"Mon., May 23",COL @ PIT,B2,Hurdle,Harrison,Out at 1st,Force Play,May,Nelson,Overturned,0:40,https://t.co/kz4ZyrFVJ5,
"Mon., May 23",COL @ PIT,B5,Hurdle,Harrison,Out at 2nd,Tag Play,Eddings,Eddings,Stands,2:48,https://t.co/gJVfir3yqK,
"Mon., May 23",LAA @ TEX,B1,Banister,Odor,Out at 1st,Force Play,T. Barrett,T. Barrett,Confirmed,1:00,https://t.co/DInStZWPOc,
"Mon., May 23",TB @ MIA,T7,Cash,Motter,Out at 3rd,Tag Play,Barksdale,Cederstrom,Confirmed,1:30,https://t.co/dKyOrAMXPc,
"Mon., May 23",PHI @ DET,T8,Mackanin,Galvis,Out at 1st,Force Play,Lentz,Gorman,Overturned,1:50,https://t.co/7bKqxUAVxq,
"Mon., May 23",NYM @ WSH,T8,Baker,Campbell,Safe at 1st,Force Play,Carapazza,Hirschbeck,Overturned,1:59,https://t.co/YCOmQRTDTu,
"Mon., May 23","CLE @ CWS, G2",B5,Francona,Eaton,Safe at 1st,Force Play,Danley,Danley,Overturned,0:46,https://t.co/qAzZ1lSGvJ,
"Mon., May 23",CHI @ STL,T8,Matheny,Russell,Safe at 1st,Force Play,Reynolds,Culbreth,Confirmed,1:06,https://t.co/B08cLHJ5Eb,
"Mon., May 23",KC @ MIN,T4,Yost,D. Santana,Catch,Catch/no catch,Carlson,Carlson,Overturned,1:54,https://t.co/YwTvP3eb9A,
"Mon., May 23",OAK @ SEA,B4,Melvin,K. Seager,Safe at 1st,Tag Play,Iassogna,Scott,Overturned,1:41,https://t.co/hHaMoYqplL,
"Tues., May 24",TB @ MIA,T3,Cash,B. Miller,Out at 2nd,Tag Play,Cederstrom,Cederstrom,Stands,1:30,https://t.co/y66KIrPo8a,
"Tues., May 24",TB @ MIA,T9,Mattingly,Guyer,Safe at 3rd,Tag Play,Barksdale,Cederstrom,Overturned,1:49,https://t.co/i4ky3h3BDe,
"Tues., May 24",ARI @ PIT,B1,Hurdle,Jaso,Out at 1st,Tag Play,Guccione,Vanover,Overturned,1:44,https://t.co/Fzyoc3Dow1,
"Tues., May 24",TOR @ NYY,T2,Gibbons,Pillar,Out at 1st,Force Play,Fairchild,Joyce,Overturned,0:48,https://t.co/hIT6oikIK0,
"Tues., May 24",COL @ BOS,T2,Weiss,Raburn,Out at HP/No violation,Tag Play,Layne,Layne,Overturned,1:27,https://t.co/HM0Oiom7Ln,
"Tues., May 24",NYM @ WSH,T7,Baker,N. Walker,Out at 2B; No Violation,Slide Rule,Hirschbeck,Hirschbeck,Confirmed,1:24,http://atmlb.com/1VkCV9h,
"Tues., May 24",MIL @ ATL,B7,Counsell,M. Smith,Safe at 2nd,Tag Play,Randazzo,Hallion,Overturned,0:46,https://t.co/2sZkj6CyJA,
"Tues., May 24",MIL @ ATL,T8,Counsell,R. Flores,Out at 1st,Tag Play,Hallion,Hallion,Stands,1:05,https://t.co/gWsYmRgy7H,
"Tues., May 24",CHI @ STL,T9,Maddon,Russell,Out at 1st,Force Play,Bucknor,Culbreth,Overturned,1:52,https://t.co/5VUimnxuCV,
"Tues., May 24",CLE @ CWS,T7,Francona,Byrd,Out at 1st,Force Play,Basner,West,Confirmed,1:02,https://t.co/ORZGo8tSo9,
"Tues., May 24",CLE @ CWS,T9,Ventura,Napoli,Safe at 2nd,Tag Play,West,West,Stands,1:23,https://t.co/KIinqkMc77,
"Tues., May 24",OAK @ SEA,B2,Servais,Aoki,Out at 1st,Force Play,Scott,Scott,Overturned,1:25,https://t.co/wBN5DECNqY,
"Tues., May 24",SD @ SF,B3,Bochy,G. Blanco,Out at home,Tag Play,Muchlinski,Winters,Overturned,1:59,https://t.co/inRxYSLzhG,
"Tues., May 24",SD @ SF,T8,Bochy,Kemp,Safe at 3rd,Tag Play,Muchlinski,Winters,Overturned,1:29,https://t.co/8aUQamuux0,
"Wed., May 25",PHI @ DET,B8,Ausmus,J. Iglesias,Out at 1st,Force Play,Wolcott,Gorman,Stands,1:37,https://t.co/YUIWmBF1Gy,
"Wed., May 25",COL @ BOS,B3,UMPIRE,Hanigan,Fair ball; Home Run,Potential HR,Morales,Layne,Overturned,2:57,https://t.co/uFEzYOuIsI,
"Wed., May 25",MIA @ TB,T5,Mattingly,Dietrich,Double; No Interference,Fan Interference,Cederstrom,Cederstrom,Stands,2:24,https://t.co/8EgKCkjFc4,
"Wed., May 25",COL @ BOS,T8,Weiss,C. Gonzalez,Out at 2nd,Tag Play,T. Gibson,Layne,Confirmed,0:53,https://t.co/0EvP8KZZxo,
"Wed., May 25",OAK @ SEA,T3,Servais,Burns,Safe at 3rd,Tag Play,Iassogna,Scott,Overturned,1:02,https://t.co/u8Y6IXhAeV,
"Wed., May 25",BAL @ HOU,B8,Showalter,Gattis,Safe at 2nd,Tag Play,Hickox,DeMuth,Confirmed,1:27,https://t.co/3SyxhbNcMb,
"Wed., May 25",MIL @ ATL,B12,Counsell,Inciarte,Safe at 1st,Force Play,Randazzo,Hallion,Overturned,1:20,https://t.co/obPncADq2A,
"Wed., May 25",MIL @ ATL,T13,Counsell,Broxton,Out at home,Tag Play,Hallion,Hallion,Stands,4:08,https://t.co/u65iqC18TN,
"Thurs., May 26",MIL @ ATL,T1,Counsell,Villar,Out at 1st,Force Play,Bellino,Hallion,Overturned,1:15,https://t.co/YZSFElwlwz,
"Thurs., May 26",BAL @ HOU,B7,Hinch,Marisnick,Fair ball,Fair/foul,Hickox,DeMuth,Confirmed,0:33,https://t.co/AQEQRksvyy,
"Thurs., May 26",BAL @ HOU,B7,Hinch,Marisnick,In Play; Out at 3B,Boundaries,Hickox,DeMuth,Overturned,0:32,https://t.co/AQEQRksvyy,
"Fri., May 27",PHI @ CHI,B7,Mackanin,Bryant,Safe at 2nd,Tag Play,Barber,Scott,Stands,2:01,https://t.co/jQqkqMjL1k,
"Fri., May 27",CIN @ MIL,B1,Counsell,Villar,Out at 3rd,Tag Play,Joyce,Joyce,Overturned,2:44,https://t.co/FIdKejuNP8,
"Fri., May 27",SF @ COL,T3,Bochy,J. Parker,Out at home,Tag Play,Culbreth,Culbreth,Overturned,1:17,https://t.co/NnydDIuel1,
"Fri., May 27",CWS @ KC,T7,Yost,Rollins,Safe at 1st,Tag Play,Little,T. Barrett,Stands,3:16,https://t.co/gkvvmCazId,
"Fri., May 27",CWS @ KC,B7,UMPIRE,A. Escobar,Out at 3rd,Tag Play,Blakney,T. Barrett,Overturned,1:22,https://t.co/3XSQaf0rZe,
"Fri., May 27",MIA @ ATL,B8,Snitker,Flowers,Out at 1st,Force Play,May,Iassogna,Overturned,1:44,https://t.co/tEk312hz5B,
"Fri., May 27",SF @ COL,T9,Weiss,B. Crawford,Safe at 1st,Force Play,Gonzalez,Culbreth,Overturned,0:56,https://t.co/alnYxQCv4k,
"Fri., May 27",MIN @ SEA,T8,Molitor,Grossman,Ball; No HBP,HBP,Wegner,Winters,Stands,1:21,https://t.co/MMVLURJ2bN,
"Sat., May 28",BOS @ TOR,B3,Farrell,Encarnacion,Hit by Pitch,HBP,Gorman,Gorman,Confirmed,0:48,https://t.co/XJpg4I0sQ6,
"Sat., May 28",BOS @ TOR,B8,UMPIRE,Saunders,Safe at 2nd,Force Play,Torres,Gorman,Stands,1:29,https://t.co/kzrGWTp54p,
"Sat., May 28",MIA @ ATL,T1,Snitker,Suzuki,Safe at 1st,Force Play,Marquez,Iassogna,Stands,1:41,https://t.co/xtijSM83Cy,
"Sat., May 28",CIN @ MIL,B1,Price,Villar,Safe at 1st,Force Play,Fairchild,Joyce,Overturned,1:22,http://atmlb.com/1UssNJe,
"Sat., May 28",CIN @ MIL,B1,Price,C. Carter,Safe at 1st,Force Play,Fairchild,Joyce,Stands,1:14,https://t.co/npo68h1oP9,
"Sat., May 28",NYY @ TB,T2,Cash,Headley,Safe at 2nd,Tag Play,Morales,Layne,Overturned,1:09,https://t.co/VlJGi5p4ul,
"Sat., May 28",SF @ COL,T5,Weiss,G. Blanco,Safe at 2nd,Tag Play,Bucknor,Culbreth,Overturned,2:16,https://t.co/mqGiWgoLGy,
"Sat., May 28",DET @ OAK,T6,Ausmus,Maybin,Out at 1st,Force Play,De Jesus,West,Stands,1:53,https://t.co/FX09E6Paqx,
"Sat., May 28",BAL @ CLE,T6,Francona,Trumbo,Fair ball; Double,Fair/foul,Barksdale,Cederstrom,Confirmed,1:27,https://t.co/m7wzx1RDYk,
"Sat., May 28",CIN @ MIL,T9,UMPIRE,Bruce,Out at 2nd,Force Play,Joyce,Joyce,Overturned,2:21,https://t.co/lrmMcslq6a,
"Sat., May 28",LAD @ NYM,B4,Collins,N. Walker,Foul ball,Fair/foul,Hamari,Hallion,Stands,1:41,https://t.co/Z2mvpkmEAD,
"Sat., May 28",LAD @ NYM,T8,UMPIRE,C. Crawford,Safe at 1st,Force Play,Hallion,Hallion,Stands,1:20,http://atmlb.com/1Zbmnzm,
"Sat., May 28",SD @ ARI,B4,Green,Segura,Hit by Pitch,HBP,Tichenor,Miller,Overturned,3:50,https://t.co/J9sKRfj7SM,
"Sat., May 28",SD @ ARI,B7,UMPIRE,Owings,Home Run,Potential HR,Randazzo,Miller,Overturned,1:12,https://t.co/XJFVeE8CuX,
"Sat., May 28",SD @ ARI,B7,Hale,Owings,Out at 3rd,Tag Play,Knight,Miller,Overturned,0:48,https://t.co/s8Yf6s0yoG,
"Sat., May 28",MIN @ SEA,B9,Servais,O'Malley,Out at 3rd,Tag Play,Wegner,Winters,Confirmed,0:39,https://t.co/QGTlQFqBzI,
"Sat., May 28",MIN @ SEA,B9,Servais,K. Seager,Out at 2nd,Tag Play,Winters,Winters,Confirmed,0:39,https://t.co/QGTlQFqBzI,
"Sun., May 29",NYY @ TB,B5,Cash,Casali,Out at 1st,Force Play,Morales,Layne,Overturned,0:55,https://t.co/JXDrCYVKfT,
"Sun., May 29",NYY @ TB,T6,Cash,Ackley,Safe at 1st,Force Play,Morales,Layne,Stands,1:31,https://t.co/wF341s8mIF,
"Sun., May 29",CWS @ KC,B2,Yost,Eibner,Out at 2nd,Tag Play,Hernandez,T. Barrett,Confirmed,1:25,https://t.co/6memzovlBm,
"Sun., May 29",STL @ WSH,B7,UMPIRE,Rendon,Home Run,Potential HR,Porter,Kellogg,Confirmed,0:43,https://t.co/7tQoH6nEkd,
"Sun., May 29",CIN @ MIL,T6,Price,B. Hamilton,Out on basepaths,Tag Play,Hudson,Joyce,Overturned,2:07,https://t.co/mfpuMrTv9Q,
"Sun., May 29",BAL @ CLE,B9,Francona,C. Santana,Out at 1st,Force Play,Cederstrom,Cederstrom,Overturned,1:28,https://t.co/VnZ0YaOuMS,
"Sun., May 29",SF @ COL,B2,Bochy,Parra,Safe at 3rd,Tag Play,Culbreth,Culbreth,Overturned,1:26,https://t.co/f5H8q4RuAV,
"Sun., May 29",PHI @ CHI,B7,Mackanin,Szczur,Safe at 1st,Force Play,Scott,Scott,Overturned,1:12,https://t.co/3yxuXr70iO,
"Sun., May 29",BOS @ TOR,B10,Farrell,Travis,Hit by Pitch,HBP,Lentz,Gorman,Overturned,1:28,https://t.co/sS5GM5ulfI,
"Sun., May 29",SD @ ARI,B2,Green,Ahmed,Safe at home,Tag Play,Miller,Miller,Stands,1:55,https://t.co/jnas70NCp2,
"Sun., May 29",CIN @ MIL,B8,Price,R. Flores,Safe at 2nd,Tag Play,Hudson,Joyce,Stands,1:24,https://t.co/PuX772GXYI,
"Sun., May 29",SF @ COL,T5,Weiss,G. Blanco,Safe at 2nd,Tag Play,Culbreth,Culbreth,Overturned,1:22,https://t.co/T8FWBVZJ4H,
"Sun., May 29",HOU @ LAA,B10,Hinch,S. Robinson,Safe at 2nd,Tag Play,Hirschbeck,Hirschbeck,Overturned,1:01,https://t.co/C0DRiAso86,
"Sun., May 29",HOU @ LAA,B13,Hinch,Pujols,Safe at 2nd,Tag Play,Hirschbeck,Hirschbeck,Stands,2:16,https://t.co/nRxKmGFkBi,
"Sun., May 29",LAD @ NYM,T3,Collins,C. Seager,Out at 2nd/No Violation,Slide Rule,Bellino,Hallion,Confirmed,2:24,https://t.co/I2BJRv5cnf,
"Sun., May 29",LAD @ NYM,B6,UMPIRE,A. Cabrera,HR/No Fan Interference,Fan Interference,Hamari,Hallion,Confirmed,0:55,https://t.co/kMLHjK4QHv,
"Mon., May 30",BOS @ BAL,T3,Showalter,M. Hernandez,Safe at 1st,Force Play,Blaser,Nelson,Overturned,0:42,https://t.co/JeGnNtCHTa,
"Mon., May 30",BOS @ BAL,T7,Showalter,Bogaerts,Safe at 2nd,Tag Play,Eddings,Nelson,Overturned,1:08,https://t.co/lhN6vRysYZ,
"Mon., May 30",SD @ SEA,B5,Green,D. Lee,Safe at 1st,Force Play,Danley,West,Confirmed,2:29,https://t.co/6ar0M9ElmE,
"Mon., May 30",MIN @ OAK,B5,Melvin,Semien,Out at 3rd,Tag Play,Baker,Everitt,Stands,1:52,https://t.co/C0oUoP45JH,
"Mon., May 30",PIT @ MIA,T4,Mattingly,S. Marte,Safe at 2nd,Tag Play,Hoye,Joyce,Overturned,1:44,https://t.co/unyeD88qoj,
"Mon., May 30",WSH @ PHI,T7,Baker,Harper,Out at 1st,Force Play,Estabrook,DeMuth,Stands,2:37,https://t.co/9caeth3WCE,
"Mon., May 30",WSH @ PHI,T7,UMPIRE,Zimmerman,In Play; Triple,Potential HR,DeMuth,DeMuth,Confirmed,0:55,https://t.co/aky5Y9A8X8,
"Mon., May 30",TB @ KC,B7,Cash,Orlando,Safe at 3rd,Tag Play,Iassogna,Scott,Overturned,1:02,https://t.co/zN2Ad34yHi,
"Mon., May 30",TB @ KC,B8,UMPIRE,A. Escobar,Runner not hit by ball,Rules Check,L. Barrett,Scott,Rules Check,0:56,http://atmlb.com/1spt3jb,
"Tues., May 31",SD @ SEA,B2,Green,S. Smith,Safe at home,Tag Play,Danley,West,Stands,2:59,https://t.co/I2mOEgDfrF,
"Tues., May 31",NYY @ TOR,B4,Girardi,Encarnacion,Safe at 1st,Force Play,Culbreth,Culbreth,Overturned,0:54,https://t.co/ikbDQLM1O7,
"Tues., May 31",PIT @ MIA,B7,Hurdle,Realmuto,Safe at home,Tag Play,Hudson,Joyce,Stands,1:23,https://t.co/mDIn6LdY9y,
"Tues., May 31",SF @ ATL,T8,Snitker,Panik,Safe at 1st,Force Play,Nauert,Kellogg,Overturned,1:44,https://t.co/74LLAyRdJF,
"Tues., May 31",CWS @ NYM,T7,Ventura,Lawrie,Out at 2nd,Tag Play,Drake,Davis,Overturned,1:32,https://t.co/dVyRVLRKXj,
"Tues., May 31",LAD @ CHI,T4,Maddon,T. Thompson,Safe at 1st,Tag Play,Ad. Johnson,Emmel,Overturned,1:03,https://t.co/XVsbM0Dbyf,
"Tues., May 31",BOS @ BAL,B8,UMPIRE,C. Davis,Foul ball,Potential HR,Eddings,Nelson,Stands,1:17,https://t.co/JjwNI8Ctev,
"Tues., May 31",DET @ LAA,T2,Scioscia,Maybin,Safe at 2nd,Tag Play,Miller,Miller,Overturned,1:33,https://t.co/MlI1KwnYUT,
"Tues., May 31",STL @ MIL,T8,UMPIRE,Hazelbaker,Fair ball; Home Run,Potential HR,Little,T. Barrett,Overturned,1:22,https://t.co/l0Yf7l6Ot6,
"Tues., May 31",STL @ MIL,T8,Matheny,Hazelbaker,Out at 1st,Force Play,Little,T. Barrett,Overturned,0:52,http://atmlb.com/1XhGZsP,
"Tues., May 31",TB @ KC,T9,Yost,Longoria,Hit by Pitch,HBP,Davidson,Scott,Overturned,1:15,https://t.co/4XMsFpjHgv,
"Wed., June 1",STL @ MIL,B1,Matheny,R. Flores,Safe at 1st,Force Play,T. Barrett,T. Barrett,Overturned,0:49,https://t.co/7QWrOuD0g3,
"Wed., June 1",CWS @ NYM,B6,Ventura,Loney,Foul; no fan interference,Fan Interference,Holbrook,Davis,Overturned,2:39,https://t.co/HFxNavFiCq,
"Wed., June 1",WSH @ PHI,T3,Mackanin,Heisey,Safe at 1st,Tag Up,Fagan,DeMuth,Stands,2:19,https://t.co/S1XYnBcRx5,
"Wed., June 1",TEX @ CLE,T9,Francona,Andrus,Out at 2B; No Violation,Slide Rule,Gonzalez,Wendelstedt,Confirmed,2:39,https://t.co/NJqEqJJyiX,
"Wed., June 1",CIN @ COL,T1,Weiss,Votto,Safe at 1st,Force Play,Foster,Winters,Overturned,1:44,https://t.co/d8nHbn42ZT,
"Thurs., June 2",ARI @ HOU,T7,Hinch,Lamb,Hit by Pitch,HBP,Kulpa,Meals,Stands,1:57,https://t.co/aSrzFucAmg,
"Thurs., June 2",ARI @ HOU,T8,UMPIRE,Bourn,Safe at 2nd,Tag Play,Meals,Meals,Overturned,0:56,https://t.co/XE8vwkTgL1,
"Thurs., June 2",BOS @ BAL,B4,Farrell,Machado,Out at 2B; No Violation,Slide Rule,Blaser,Nelson,Stands,2:01,https://t.co/o3q7eSBqV7,
"Thurs., June 2",NYY @ DET,B8,Ausmus,Upton,Out at HP/No violation,Collisions at HP,Iassogna,Scott,Confirmed,0:50,https://t.co/qTPR5Bkm1X,
"Fri., June 3",ARI @ CHI,B8,Maddon,Rizzo,Out at 2nd,Tag Play,Morales,Wendelstedt,Stands,2:13,http://atmlb.com/1Uu1OKv,
"Fri., June 3",LAA @ PIT,T3,Hurdle,S. Robinson,Safe at 2nd,Tag Play,L. Barrett,Scott,Overturned,0:53,https://t.co/xzJKlcnbzX,
"Fri., June 3",WSH @ CIN,B3,UMPIRE,Suarez,In Play/Double,Potential HR,Nelson,Nelson,Overturned,1:10,https://t.co/FZq6xJAMPv,
"Fri., June 3",LAA @ PIT,B3,Scioscia,Polanco,Safe at 2nd,Tag Play,L. Barrett,Scott,Overturned,0:58,https://t.co/bzpEjLmnAT,
"Fri., June 3",WSH @ CIN,T4,Price,T. Turner,Safe at 3rd,Tag Play,Nelson,Nelson,Overturned,1:22,https://t.co/Gc8eTx7b8k,
"Fri., June 3",MIL @ PHI,B4,Mackanin,Rupp,Out at 2nd,Tag Play,Culbreth,Culbreth,Overturned,2:01,https://t.co/5Gk2j2p5Qc,
"Fri., June 3",SEA @ TEX,B3,Servais,Beltre,Safe at home,Tag Play,Cederstrom,Cederstrom,Overturned,2:15,https://t.co/nFTzb499XG,
"Fri., June 3",TB @ MIN,B7,Cash,E. Nunez,Safe at 1st,Force Play,Hernandez,T. Barrett,Overturned,1:28,https://t.co/m4VXFDCcuT,
"Sat., June 4",NYM @ MIA,B2,Collins,Bour,Safe at home,Force Play,G. Gibson,DeMuth,Stands,1:42,https://t.co/BFvzZrgMJR,
"Sat., June 4",OAK @ HOU,B3,Hinch,Correa,Ball; No HBP,HBP,Wegner,Winters,Overturned,0:41,https://t.co/MjNhF3Gnvv,
"Sat., June 4",CWS @ DET,T5,Ventura,Frazier,Out at 1st,Tag Play,Nauert,Kellogg,Overturned,1:43,https://t.co/KodBpB9sww,
"Sat., June 4",TOR @ BOS,B6,Farrell,Swihart,Out at home,Tag Play,Meals,Meals,Overturned,3:17,https://t.co/g6V1vfpd2n,
"Sat., June 4",TOR @ BOS,T7,Gibbons,Swihart,Catch,Catch/no catch,Conroy,Meals,Overturned,0:58,https://t.co/zHNVPz96Nc,
"Sat., June 4",TOR @ BOS,T7,UMPIRE,Saunders,Count Check,Record Keeping,Meals,Meals,Record Keeping,0:57,https://t.co/zHNVPz96Nc,
"Sat., June 4",TB @ MIN,B6,Cash,Kepler,Safe at 1st,Force Play,Little,T. Barrett,Overturned,1:33,http://atmlb.com/1t1SbMO,
"Sat., June 4",NYY @ BAL,T4,UMPIRE,Gregorius,Foul ball,Potential HR,Knight,Miller,Stands,1:48,http://atmlb.com/1tcidO4,
"Sat., June 4",SEA @ TEX,B2,Banister,Profar,Out at HP/No violation,Collisions at HP,Cooper,Cederstrom,Confirmed,2:23,http://atmlb.com/28fBQ7J,
"Sat., June 4",ATL @ LAD,B4,Snitker,T. Thompson,Safe at 2nd,Tag Play,De Jesus,West,Stands,2:46,http://atmlb.com/28fBw8V,
"Sat., June 4",ATL @ LAD,T8,UMPIRE,Inciarte,Out at 2nd,Tag Play,De Jesus,West,Stands,2:22,https://t.co/qIPq0jZUqO,
"Sun., June 5",WSH @ CIN,T1,Baker,M. Taylor,Out at 1st,Tag Play,Diaz,Nelson,Confirmed,1:57,https://t.co/3LhCRUuz2G,
"Sun., June 5",LAA @ PIT,T2,Hurdle,C. Perez,Safe at 1st,Force Play,Iassogna,Scott,Overturned,1:07,https://t.co/dKg1D7hS6n,
"Sun., June 5",MIL @ PHI,B5,UMPIRE,T. Joseph,HR/No Fan Interference,Potential HR,Reynolds,Culbreth,Overturned,3:26,https://t.co/0xr0ZWhd0W,
"Mon., June 6",CHI @ PHI,T1,UMPIRE,Bryant,In Play; Triple,Fan Interference,Winters,Winters,Overturned,3:26,https://t.co/LYELRbdNpk,
"Mon., June 6",LAA @ NYY,B1,Girardi,Ellsbury,Out at 2nd,Tag Play,Fagan,Hallion,Stands,1:54,https://t.co/xABzEzbPTG,
"Mon., June 6",TOR @ DET,B3,UMPIRE,J. Upton,Home Run,Potential HR,Rackley,Vanover,Confirmed,0:40,http://atmlb.com/25S0oSi,
"Mon., June 6",HOU @ TEX,B1,Hinch,Odor,Safe at 1st,Force Play,Emmel,Carlson,Confirmed,0:56,https://t.co/1GMNpaxsZ8,
"Mon., June 6",LAA @ NYY,T7,UMPIRE,Petit,Safe at 2nd,Force Play,Fagan,Hallion,Overturned,1:03,https://t.co/PLP38e35Xk,
"Mon., June 6",CHI @ PHI,T8,Mackanin,Fowler,Hit by Pitch,HBP,Carapazza,Winters,Confirmed,0:35,https://t.co/q23ixn8o1E,
"Mon., June 6",HOU @ TEX,T7,UMPIRE,Rasmus,Out at 2nd,Tag Play,Hoberg,Carlson,Overturned,1:55,https://t.co/QHPlGYLYVY,
